,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
454,0.989316893052025,0.010972036625619614,0.23168715020342096,0.43131645537912255,0.9312837820809362,0.8854666372221626,0.4203224619587971,0.4449851289922629
397,0.5644997796614434,0.21870950537053724,0.19729476483098787,0.8520500050763601,0.9212456731629436,0.9663956155238156,0.06038343788851316,0.989595648839733
318,0.9926790042618372,0.0299618299765123,0.3265461982646577,0.44989581676676793,0.9689092753404327,0.5628515223123756,0.09183701159732693,0.934045483115094
310,0.9856776714773418,0.6203628747371629,0.4807830820554296,0.2724444397996438,0.9683931431467268,0.7298652889614865,0.05699978230748265,0.4585479168529129
611,0.8041188207880696,0.25229289216774003,0.10746749869591528,0.5836618753618491,0.7813602296628755,0.16319070577252598,0.08598238002275356,0.5300075961384284
35,0.9498284228261537,0.5320749270064226,0.045352067246555626,0.42780638433693974,0.9508550190468328,0.365823804992908,0.26354898011163996,0.5538242569101791
583,0.8618515268464816,0.2766559234400098,0.5247190857181947,0.5063492093988442,0.9676122588895144,0.39412137568206657,0.0790371898723133,0.5061720912861892
143,0.6308434235664417,0.2734161807754575,0.00931648513651966,0.7712765144951065,0.843133777221017,0.8890501203057753,0.024820711839848093,0.8593059916027195
513,0.9428283146736026,0.12096738351969973,0.40228783730566925,0.4128145535135569,0.7418709693253274,0.5305025054945799,0.2382370068875931,0.2742952246496574
324,0.8091768923245207,0.6457156627867551,0.029735808500167233,0.45367080037016383,0.6676662946886182,0.39973687628881116,0.3362050154216657,0.6488026526462448
162,0.935225491889161,0.3901405621225443,0.171276164329225,0.5083853732464888,0.8775955195039808,0.776266128506675,0.27914608672216334,0.39208222568482987
484,0.9590891230317576,0.38417602699535547,0.39357831621157113,0.33918823257947855,0.6936635704526233,0.6211577110273749,0.0006973933269118689,0.1668730419440878
247,0.7653419103412974,0.26154895695977387,0.11211817473223186,0.6820114277570692,0.7156535134830806,0.8140139433645691,0.05023014206308717,0.6301706903469946
214,0.7311620080516305,0.722805925430353,0.35408785371729834,0.4640200167177113,0.7936980943486122,0.5218968842931251,0.05486126828405589,0.7488302697699616
60,0.9836566857781105,0.05288008358479644,0.01732693119563873,0.4869812623049345,0.9014880679692479,0.8727368091963832,0.12825172632038165,0.6214375234537167
83,0.9475636047511139,0.4550526166803955,0.3064678785002032,0.3959409585082621,0.6005525960834415,0.4273749187086085,0.12340677748908788,0.8835931377441393
388,0.7215205218749388,0.6472366825484469,0.09507782631386535,0.5132660193575099,0.45402497102543077,0.5664841337830016,0.1475894013601552,0.8400869713692456
444,0.7485407242301223,0.07611433023553615,0.15785433245079497,0.6930790895756267,0.9049214523604513,0.10575788928746059,0.13075798731879623,0.9313793198827118
420,0.7669422729992877,0.7566554722992801,0.0542318371862595,0.48326762265113127,0.776642114134358,0.5308129882462214,0.3068745450299054,0.9143207112155345
486,0.8598970849127473,0.011742012512250002,0.31012018186372853,0.6138887371422742,0.5903030379776382,0.6255450487729349,0.08686713013211994,0.961629901599682
490,0.9887149176258406,0.3127598985656488,0.5494731922494425,0.3649377841299396,0.6866849427468926,0.8538219213986363,0.19516283723178643,0.819840926809874
598,0.9226195321784117,0.3374420334684418,0.47299480707393415,0.4476374033767641,0.8823661923174053,0.591402885585324,0.14134052448726764,0.8081478140083141
575,0.8009571200206795,0.4757353134614909,0.09732693127830472,0.5456403439004096,0.8272750238834908,0.1427897338528726,0.21239533989471307,0.8028304708596246
186,0.9119238583418875,0.8111336030549197,0.018850242341614008,0.4268931911209887,0.9104702865830824,0.9934343383938765,0.02281088765143667,0.3466974461445503
194,0.9981326468027989,0.49912539192949495,0.07150706384430536,0.3109800628122283,0.4773251718017292,0.7190167672004717,0.10242341094813193,0.5504700774845834
235,0.9798760445942505,0.06510216716119575,0.3728930993479556,0.4216258249397123,0.8996763312252246,0.6325036335789636,0.03888788233507918,0.04274682914381515
