frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K,total_ke_kJ_per_mol
1487,14870.0,3,2.287852769549414e-19,263.02936753788373,
1488,14880.0,4,3.4761556021785515e-19,299.73443494936004,
1489,14890.0,6,5.803840362731617e-19,333.6273383100598,
1490,14900.0,5,4.4422851199634565e-19,306.4318109308397,
1491,14910.0,7,5.961427389296678e-19,293.7309034978821,
1492,14920.0,5,3.418693484746615e-19,235.82377250854765,
1493,14930.0,7,7.108300547957063e-19,350.2395325714518,
1494,14940.0,4,3.3495212205610343e-19,288.81527908778116,
1495,14950.0,6,4.892175783637583e-19,281.22130920771036,
1496,14960.0,10,8.188894684198196e-19,282.43772741239786,
1497,14970.0,8,7.285967647184807e-19,314.1193383891685,
1498,14980.0,7,6.166421994325096e-19,303.8313788731752,
1499,14990.0,4,3.5329159290506203e-19,304.62864178287407,
1500,15000.0,5,4.257651068665614e-19,293.6956300755324,
1501,15010.0,7,6.170929126750505e-19,304.05345388861144,
1502,15020.0,12,1.0149270434618195e-18,291.7097877668859,
1503,15030.0,7,6.831307245297891e-19,336.5915439707654,
1504,15040.0,7,6.284659962984059e-19,309.65718921925225,
1505,15050.0,7,5.682821989002265e-19,280.0034837703859,
1506,15060.0,9,7.734478584954892e-19,296.4052928453462,
1507,15070.0,9,7.380749671304979e-19,282.84948283350946,
1508,15080.0,10,8.621306724550287e-19,297.35176388406865,
1509,15090.0,3,2.0886628203664406e-19,240.12894009306206,
1510,15100.0,6,5.123880139788487e-19,294.5405776207183,
1511,15110.0,3,2.4752606333658306e-19,284.575234714016,
1512,15120.0,7,5.679226486558477e-19,279.82632650378247,
1513,15130.0,5,4.762897646776014e-19,328.547878347758,
1514,15140.0,8,7.44696099008425e-19,321.060231459998,
1515,15150.0,7,6.254873138630888e-19,308.18953554199715,
1516,15160.0,12,1.0477443938229855e-18,301.14213304785727,
1517,15170.0,11,8.849840567131543e-19,277.4854298674796,
1518,15180.0,7,5.876413252687434e-19,289.54209475701583,
1519,15190.0,6,4.895748549838652e-19,281.42668571767103,
1520,15200.0,6,5.09021464611742e-19,292.6053539852623,
1521,15210.0,9,8.039811963065814e-19,308.1064603332842,
1522,15220.0,7,5.67358934210362e-19,279.54857363928465,
1523,15230.0,7,5.749997437145805e-19,283.31334628947053,
1524,15240.0,5,4.481458766983728e-19,309.1340354105881,
1525,15250.0,6,5.633997668362991e-19,323.86411904278395,
1526,15260.0,7,6.207379434218438e-19,305.84943009467145,
1527,15270.0,5,3.769868847369197e-19,260.0480848650713,
1528,15280.0,6,5.826979634520541e-19,334.9574737333124,
1529,15290.0,8,7.610891788418777e-19,328.12776681123535,
1530,15300.0,10,8.54415484583703e-19,294.6907696803676,
1531,15310.0,5,5.13770198940925e-19,354.4021336141985,
1532,15320.0,7,5.914567002670689e-19,291.42200282643813,
1533,15330.0,6,5.417336021554695e-19,311.40956412382263,
1534,15340.0,7,5.516072139495306e-19,271.78740048104584,
1535,15350.0,8,7.039974804260944e-19,303.51386869598764,
1536,15360.0,7,5.548744615313875e-19,273.3972357126099,
1537,15370.0,4,3.260836493949592e-19,281.16836408695093,
1538,15380.0,5,4.791052867364118e-19,330.4900443724459,
1539,15390.0,9,7.707271486541577e-19,295.3626462229408,
1540,15400.0,5,3.8185909908263516e-19,263.40897104162786,
1541,15410.0,6,4.959880175686909e-19,285.11322123485064,
1542,15420.0,9,7.299848301462122e-19,279.7491323759484,
1543,15430.0,10,8.732097067541889e-19,301.17296001621213,
1544,15440.0,4,3.4117563406301385e-19,294.1815545606707,
1545,15450.0,9,9.463832334514553e-19,362.6786167599691,
1546,15460.0,10,8.441217299983047e-19,291.1404191583967,
1547,15470.0,5,4.0179131751823494e-19,277.1583491795627,
1548,15480.0,8,7.100401251364152e-19,306.11902926002085,
1549,15490.0,8,7.5894811730972395e-19,327.20469267132955,
1550,15500.0,5,3.4035289541675505e-19,234.77771300498807,
1551,15510.0,6,4.797528914642935e-19,275.7806387191094,
1552,15520.0,6,5.01100716600745e-19,288.05219967505326,
1553,15530.0,9,7.706604448474078e-19,295.337083593015,
1554,15540.0,10,8.516488350109622e-19,293.73654295257836,
1555,15550.0,7,5.796260087106288e-19,285.59279533476064,
1556,15560.0,10,8.223709163463467e-19,283.6384904926343,
1557,15570.0,10,8.201820159415063e-19,282.88353139288154,
1558,15580.0,7,5.8845863826874025e-19,289.94480046867255,
1559,15590.0,6,5.02610462165726e-19,288.9200601999643,
1560,15600.0,5,3.719726610866306e-19,256.58923971651194,
1561,15610.0,3,2.1248422624980687e-19,244.2884104525249,
1562,15620.0,6,5.148801550054432e-19,295.9731573014673,
1563,15630.0,2,2.008072933366413e-19,346.2955488197791,
1564,15640.0,6,5.077836005076269e-19,291.89378150835984,
1565,15650.0,4,3.7738677637140015e-19,325.40491600016685,
1566,15660.0,9,7.022903329309074e-19,269.1358822813979,
1567,15670.0,10,8.807128784720961e-19,303.7608291366686,
1568,15680.0,10,8.282401933736994e-19,285.6628238478527,
1569,15690.0,11,9.25833008811679e-19,290.2935578181609,
1570,15700.0,6,4.975819215056753e-19,286.0294592682615,
1571,15710.0,6,5.47680363039057e-19,314.82799378618483,
1572,15720.0,8,5.457154777248534e-19,235.2738759111757,
1573,15730.0,8,7.579517061099603e-19,326.7751107105117,
1574,15740.0,6,5.099032102930033e-19,293.1122157290735,
1575,15750.0,5,4.053042357125863e-19,279.58158374212917,
1576,15760.0,11,8.87459193538816e-19,278.26150532425146,
1577,15770.0,8,6.324940607548321e-19,272.686656762953,
1578,15780.0,11,9.426567274667763e-19,295.5686096878155,
1579,15790.0,10,7.794680211127773e-19,268.84113786265846,
1580,15800.0,10,7.623838536795893e-19,262.9487511479123,
1581,15810.0,12,1.0488446932427385e-18,301.4583805183368,
1582,15820.0,2,1.572273872993671e-19,271.1412691722155,
1583,15830.0,6,5.726426911684828e-19,329.17731177452964,
1584,15840.0,10,8.987201467383558e-19,309.97159642842763,
1585,15850.0,10,8.539493090396973e-19,294.52998416986617,
1586,15860.0,9,8.6457526732725405e-19,331.3276809602451,
1587,15870.0,9,7.751894206629083e-19,297.07270466706404,
1588,15880.0,10,8.934758024966722e-19,308.16280448945247,
1589,15890.0,8,6.728592076445384e-19,290.08925014377223,
1590,15900.0,9,7.6194357628988285e-19,291.99655333088015,
1591,15910.0,9,7.693067142233064e-19,294.8182988841776,
1592,15920.0,10,9.248791766673968e-19,318.99393369053473,
1593,15930.0,7,5.739626220971467e-19,282.80233667745546,
1594,15940.0,7,5.81520111419524e-19,286.5260558840722,
1595,15950.0,9,7.245907153908522e-19,277.6819676069956,
1596,15960.0,9,6.77318348555311e-19,259.5659697650247,
1597,15970.0,7,6.097577540588783e-19,300.4392812636175,
1598,15980.0,9,7.984417239752337e-19,305.98359076871446,
1599,15990.0,8,6.206191644496754e-19,267.5670422499005,
1600,16000.0,5,4.603175324048073e-19,317.5301252594542,
1601,16010.0,9,8.370963322815204e-19,320.7970398836088,
1602,16020.0,9,7.707801082750877e-19,295.38294172415436,
1603,16030.0,6,4.906330524627547e-19,282.0349788239999,
1604,16040.0,7,5.668421462742152e-19,279.2939423614237,
1605,16050.0,4,2.966667270263311e-19,255.80337582640232,
1606,16060.0,4,3.509939467755701e-19,302.6474771195165,
1607,16070.0,5,5.024051378433861e-19,346.56243814348727,
1608,16080.0,6,5.72135587990824e-19,328.8858091265636,
1609,16090.0,5,4.2332456430233613e-19,292.01212742450144,
1610,16100.0,6,4.809628534164964e-19,276.4761719528661,
1611,16110.0,6,4.551384736193109e-19,261.63131310635566,
1612,16120.0,7,5.678552323858529e-19,279.79310922107004,
1613,16130.0,7,6.3591702789164785e-19,313.3284546712204,
1614,16140.0,10,8.89835105107475e-19,306.90711573479643,
1615,16150.0,6,5.318150772695647e-19,305.70800989277365,
1616,16160.0,11,9.996537863485371e-19,313.4399524142911,
1617,16170.0,5,4.390149448335272e-19,302.8354572885837,
1618,16180.0,7,5.420796194474839e-19,267.09297285743304,
1619,16190.0,12,1.0767183380041516e-18,309.46980858109424,
1620,16200.0,10,8.241826563130727e-19,284.26336569081184,
1621,16210.0,11,9.766891917259502e-19,306.2394380522042,
1622,16220.0,9,6.894316967984354e-19,264.2081191922985,
1623,16230.0,9,7.65570550352378e-19,293.38650392331897,
1624,16240.0,9,8.066576136091222e-19,309.1321329052907,
1625,16250.0,11,9.657101162122783e-19,302.7969653145895,
1626,16260.0,9,7.209475245055197e-19,276.2858023071665,
1627,16270.0,8,7.492117653827674e-19,323.00706707961916,
1628,16280.0,10,8.373176427620634e-19,288.79366662312725,
1629,16290.0,9,8.145611900361496e-19,312.16098851546144,
1630,16300.0,6,5.765931394824466e-19,331.4481832557344,
1631,16310.0,8,6.599448397452776e-19,284.52148907665094,
1632,16320.0,7,6.08243055527501e-19,299.6929603926341,
1633,16330.0,9,7.382502776292983e-19,282.91666636652343,
1634,16340.0,13,1.1191054993080281e-18,296.91018812550107,
1635,16350.0,9,7.837563108814868e-19,300.35575933729234,
1636,16360.0,9,7.465859925734037e-19,286.11112867182857,
1637,16370.0,10,9.437083451089587e-19,325.4881771126196,
1638,16380.0,8,6.295905207629554e-19,271.43485589668484,
1639,16390.0,9,8.14914978290568e-19,312.2965693565023,
1640,16400.0,8,7.081981215297096e-19,305.32488772348466,
1641,16410.0,6,4.878959269092488e-19,280.46157249997276,
1642,16420.0,5,4.0384142759849266e-19,278.57252888108115,
1643,16430.0,3,2.271627459083288e-19,261.1639795169355,
1644,16440.0,6,4.726889108987999e-19,271.71998769039914,
1645,16450.0,5,4.309618377915385e-19,297.28036996785636,
1646,16460.0,7,6.342600377016271e-19,312.51202398471105,
1647,16470.0,9,7.482695363586037e-19,286.7563063437158,
1648,16480.0,10,8.859284293580182e-19,305.5596901505562,
1649,16490.0,6,5.285944097761528e-19,303.85664483747604,
1650,16500.0,5,4.0985126639538764e-19,282.7181560441348,
1651,16510.0,7,6.2396682542385e-19,307.44036187292335,
1652,16520.0,7,5.8085802479006095e-19,286.19983316731947,
1653,16530.0,6,5.311547632063106e-19,305.3284356632915,
1654,16540.0,8,6.753662605342966e-19,291.17011384393123,
1655,16550.0,6,4.82191926362232e-19,277.1826909296935,
1656,16560.0,7,5.257397486412129e-19,259.0420067019417,
1657,16570.0,5,4.586031400769585e-19,316.3475259181652,
1658,16580.0,3,2.7059779524638696e-19,311.1002940753949,
1659,16590.0,6,4.02708218818668e-19,231.49236154528285,
1660,16600.0,8,6.544200738464648e-19,282.139601188965,
1661,16610.0,7,5.556422364812546e-19,273.77553308164676,
1662,16620.0,6,4.385241176327649e-19,252.08073449099504,
1663,16630.0,5,4.28815394581279e-19,295.79973902630746,
1664,16640.0,5,4.0701891079287296e-19,280.76437812794865,
1665,16650.0,7,5.596400618853125e-19,275.7453379476241,
1666,16660.0,7,6.380214242627308e-19,314.36533092086773,
1667,16670.0,2,1.8472941674149443e-19,318.5689806914036,
1668,16680.0,6,5.498839241832062e-19,316.09468651613435,
1669,16690.0,8,6.357531904566581e-19,274.0917627354694,
1670,16700.0,5,4.673098648576478e-19,322.35348314462306,
1671,16710.0,5,4.700731522876398e-19,324.2596173715541,
1672,16720.0,7,6.058542583897017e-19,298.51595445808437,
1673,16730.0,11,1.0115366356454532e-18,317.1658020724776,
1674,16740.0,8,6.538516434948046e-19,281.8945342676854,
1675,16750.0,6,4.887773714003295e-19,280.96826110794285,
1676,16760.0,8,6.248867897135354e-19,269.40694010464136,
1677,16770.0,10,8.92134177168516e-19,307.7000734087188,
1678,16780.0,8,6.54062988186293e-19,281.985651134898,
1679,16790.0,5,3.636363125708903e-19,250.83877052499375,
1680,16800.0,7,6.496838541678971e-19,320.1116326860719,
1681,16810.0,7,6.817043721612811e-19,335.88875294011314,
1682,16820.0,8,7.312190028146401e-19,315.2498617949136,
1683,16830.0,7,5.334938048316016e-19,262.86257815545883,
1684,16840.0,6,5.969909494587276e-19,343.17363851367,
1685,16850.0,8,6.777374252844573e-19,292.1923921995317,
1686,16860.0,8,7.202515046849863e-19,310.5214531289728,
1687,16870.0,7,5.554039253556495e-19,273.6581126424358,
1688,16880.0,6,5.21165385783768e-19,299.58615263590485,
1689,16890.0,6,4.8550701207584575e-19,279.0883312536498,
1690,16900.0,7,5.4531582723559255e-19,268.6875141902936,
1691,16910.0,9,7.146348651799611e-19,273.8666274197154,
1692,16920.0,4,3.314279959158126e-19,285.77657173909876,
1693,16930.0,5,3.6434254651081677e-19,251.32593543969034,
1694,16940.0,8,6.269672768426458e-19,270.303898850781,
1695,16950.0,8,6.592123709145145e-19,284.2057003775357,
1696,16960.0,5,3.4679767928619867e-19,239.22336820009568,
1697,16970.0,8,7.178658551707757e-19,309.49292996867325,
1698,16980.0,7,6.051813880842741e-19,298.184418418402,
1699,16990.0,9,8.195423290566073e-19,314.0698902647456,
1700,17000.0,10,8.877691080093968e-19,306.1945463982438,
1701,17010.0,4,3.684967867367517e-19,317.73944780830266,
1702,17020.0,6,5.793042764323662e-19,333.0066503186879,
1703,17030.0,5,4.948341393004236e-19,341.33991250313886,
1704,17040.0,8,6.662439298197817e-19,287.2372107247171,
1705,17050.0,6,4.930030119187974e-19,283.39732378148625,
1706,17060.0,8,6.609219938233379e-19,284.94276873004486,
1707,17070.0,5,4.2593780372866957e-19,293.8147575308145,
1708,17080.0,6,4.884360431586878e-19,280.7720523467919,
1709,17090.0,7,6.2826557675029955e-19,309.55843868334927,
1710,17100.0,6,5.628393971743595e-19,323.5419967459974,
1711,17110.0,6,5.448783381132087e-19,313.2172807764127,
1712,17120.0,9,6.793517395112732e-19,260.3452179524118,
1713,17130.0,6,4.831658686877778e-19,277.74255089384036,
1714,17140.0,5,4.007079986606013e-19,276.41106855619984,
1715,17150.0,6,5.835726985190902e-19,335.46030550314475,
1716,17160.0,8,6.810267285250465e-19,293.61050686559736,
1717,17170.0,5,4.350816112694126e-19,300.1222173805236,
1718,17180.0,7,6.909927911712431e-19,340.4653342346559,
1719,17190.0,9,7.633419906678546e-19,292.53246201388833,
1720,17200.0,6,4.77835431166327e-19,274.67840789340704,
1721,17210.0,9,8.037427054901712e-19,308.0150644628289,
1722,17220.0,8,6.368711404346045e-19,274.57374361217614,
1723,17230.0,8,6.891933755906124e-19,297.1313868602876,
1724,17240.0,9,8.341237782342389e-19,319.65788002531286,
1725,17250.0,9,7.221050944330165e-19,276.72941314606146,
1726,17260.0,9,7.271358227523266e-19,278.6573188016682,
1727,17270.0,8,7.146042350257248e-19,308.0867502933682,
1728,17280.0,6,5.872637084302138e-19,337.58204169050015,
1729,17290.0,7,4.765855924413826e-19,234.82281594709872,
1730,17300.0,6,4.807419102888987e-19,276.34916524184126,
1731,17310.0,7,6.218736943383452e-19,306.40903624445275,
1732,17320.0,4,2.7564475143155886e-19,237.67700089523015,
1733,17330.0,6,5.316609103812718e-19,305.61938876369,
1734,17340.0,4,3.0890678214840146e-19,266.3574661078141,
1735,17350.0,7,5.690457083814109e-19,280.3796794616061,
1736,17360.0,9,8.115609332687404e-19,311.0112122558374,
1737,17370.0,5,4.1191560716091224e-19,284.1421521679209,
1738,17380.0,8,6.288500277302393e-19,271.115607729822,
1739,17390.0,7,5.603725248490972e-19,276.10623642726927,
1740,17400.0,7,5.578821126952252e-19,274.87916283520923,
1741,17410.0,5,4.10378488169272e-19,283.08183716448326,
1742,17420.0,7,5.770000477917195e-19,284.2989342795271,
1743,17430.0,10,8.003407692405523e-19,276.04021878066806,
1744,17440.0,7,5.471569750509416e-19,269.59468285303126,
1745,17450.0,8,7.452744951901121e-19,321.3095949415783,
1746,17460.0,9,6.562636523626454e-19,251.49726374663027,
1747,17470.0,7,5.73239380804407e-19,282.44598189110883,
1748,17480.0,11,8.431994082819412e-19,264.3839157285025,
1749,17490.0,9,8.050687869324035e-19,308.5232532875885,
1750,17500.0,7,6.165430866011033e-19,303.78254408979853,
1751,17510.0,8,7.545026792530921e-19,325.28813452995666,
1752,17520.0,8,6.232378398021807e-19,268.69602965283366,
1753,17530.0,8,6.575336539416882e-19,283.4819564764073,
1754,17540.0,8,7.052804373272443e-19,304.0669888750578,
1755,17550.0,6,4.3112846211664244e-19,247.82942378860912,
1756,17560.0,6,5.134340343261654e-19,295.14187083776545,
1757,17570.0,12,1.0812502855079444e-18,310.77237850769,
1758,17580.0,11,1.0688830288354227e-18,335.1466780498015,
1759,17590.0,9,7.563471557436745e-19,289.85185973238555,
1760,17600.0,9,7.307749326434329e-19,280.0519201585949,
1761,17610.0,8,7.708310793847542e-19,332.32778457327385,
1762,17620.0,9,8.083768784110295e-19,309.79099979785576,
1763,17630.0,7,6.787451961666251e-19,334.43071045840804,
1764,17640.0,6,5.621731069691418e-19,323.1589871974643,
1765,17650.0,7,5.500370050486584e-19,271.01372859172335,
1766,17660.0,7,5.62042667366455e-19,276.9291475164399,
1767,17670.0,7,6.261196575052654e-19,308.5011033213367,
1768,17680.0,13,1.0039198176110332e-18,266.3502432023769,
1769,17690.0,10,8.846775529894025e-19,305.1282586906946,
1770,17700.0,5,4.04750716546135e-19,279.19976250377965,
1771,17710.0,8,7.441531446022746e-19,320.82614796265864,
1772,17720.0,8,6.807687517263423e-19,293.4992855354284,
1773,17730.0,9,8.941893323639218e-19,342.6765592629262,
1774,17740.0,10,8.633081281173923e-19,297.7578722958041,
1775,17750.0,8,6.778588710632457e-19,292.2447510206663,
1776,17760.0,6,6.067430107595291e-19,348.7795029956,
1777,17770.0,4,3.518446325169567e-19,303.3809880413354,
1778,17780.0,6,5.870528468114686e-19,337.46083022323546,
1779,17790.0,5,4.903564481631306e-19,338.25117108529645,
1780,17800.0,3,2.6725687172835687e-19,307.2593082758018,
1781,17810.0,6,5.7341118320870125e-19,329.61907091652284,
1782,17820.0,7,6.341318082269792e-19,312.44884287558443,
1783,17830.0,13,1.0623934991792797e-18,281.86391175780227,
1784,17840.0,10,8.208572837350741e-19,283.11643352236933,
1785,17850.0,5,4.1883316897531193e-19,288.91393276454767,
1786,17860.0,7,4.67570045056696e-19,230.380683709463,
1787,17870.0,7,6.426727475111357e-19,316.6571266452737,
1788,17880.0,9,7.494203774479349e-19,287.1973385171905,
1789,17890.0,10,9.092783613594739e-19,313.6131601047505,
1790,17900.0,6,5.647504993228565e-19,324.6405726598629,
1791,17910.0,9,7.94603418594613e-19,304.5126525304396,
1792,17920.0,9,8.110246358122203e-19,310.8056891518479,
1793,17930.0,8,6.822034673277925e-19,294.117833321155,
1794,17940.0,6,5.652853650180496e-19,324.9480342836982,
1795,17950.0,9,7.473785024601207e-19,286.4148390286097,
1796,17960.0,7,5.120676173042483e-19,252.30548669071317,
1797,17970.0,8,7.726455605314281e-19,333.1100603737066,
1798,17980.0,9,7.87939465534536e-19,301.9588527667141,
1799,17990.0,6,4.829588567575908e-19,277.62355237742673,
1800,18000.0,7,6.002800572733614e-19,295.7694391971232,
1801,18010.0,6,5.225562215214639e-19,300.38565916295147,
1802,18020.0,9,7.115822962146479e-19,272.69680376818405,
1803,18030.0,6,4.636046052059372e-19,266.4979751275341,
1804,18040.0,6,4.8155159099201275e-19,276.81460123073515,
1805,18050.0,8,6.993692849651228e-19,301.5185185015658,
1806,18060.0,3,2.669270839590348e-19,306.88015857901604,
1807,18070.0,4,3.593103319288123e-19,309.8183500320124,
1808,18080.0,5,4.49452205709404e-19,310.03514993545923,
1809,18090.0,8,6.802631838456498e-19,293.2813204608027,
1810,18100.0,6,5.581874447580033e-19,320.867873397292,
1811,18110.0,6,4.420051071237229e-19,254.08174276477703,
1812,18120.0,6,4.9112391558841595e-19,282.31714605785515,
1813,18130.0,5,3.583862897009751e-19,247.21726949115273,
1814,18140.0,8,6.5402471130445495e-19,281.96914885355284,
1815,18150.0,9,7.386888294030913e-19,283.0847307880758,
1816,18160.0,6,5.265311574810718e-19,302.67060709617255,
1817,18170.0,6,4.589982761958577e-19,263.8500778888686,
1818,18180.0,12,9.910325226729545e-19,284.84203738717747,
1819,18190.0,9,8.296244493940798e-19,317.93362044164934,
1820,18200.0,13,1.1999403894843877e-18,318.3565150930725,
1821,18210.0,7,6.108951575703394e-19,300.99970167847135,
1822,18220.0,9,8.4659889981251e-19,324.43867038380125,
1823,18230.0,8,7.508676931013954e-19,323.72098586787604,
1824,18240.0,9,8.456522276438342e-19,324.0758810395645,
